     16 abr. 2025;1523,06
     21 abr. 2025;46135,10304
     22 abr. 2025;14363,9318
     23 abr. 2025;11273,197
     24 abr. 2025;19136,18
     25 abr. 2025;26760,0285
     28 abr. 2025;27302,8
     29 abr. 2025;8288,955
     30 abr. 2025;33695,545
     02 may. 2025;38732,31
     05 may. 2025;20528,019
     06 may. 2025;12695,63483
     07 may. 2025;4209,034
     08 may. 2025;22526,523
     09 may. 2025;1374,33
     12 may. 2025;21674,08
     13 may. 2025;14961,9
     14 may. 2025;25107,786
     15 may. 2025;32738,82074
     16 may. 2025;21743,834
     19 may. 2025;25353,79818
     20 may. 2025;17038,117
     21 may. 2025;15857,349
     22 may. 2025;9902,896
     23 may. 2025;34338,18398
     26 may. 2025;19258,948
     27 may. 2025;14495,9164
     28 may. 2025;11072
     29 may. 2025;14431,08
     30 may. 2025;4954,111
     02 jun. 2025;30135,158
     03 jun. 2025;41908,044
     04 jun. 2025;17895,148
     05 jun. 2025;10047,13556
     06 jun. 2025;15643,248
     09 jun. 2025;12982,542
     10 jun. 2025;10937,887
     11 jun. 2025;38039,668
     12 jun. 2025;17419,463
     13 jun. 2025;24447,038
     14 jun. 2025;0
     16 jun. 2025;95911,0993
     17 jun. 2025;11689,428
     18 jun. 2025;2669,29
     19 jun. 2025;21007,788
     20 jun. 2025;971,688
     23 jun. 2025;10767,548
     24 jun. 2025;39769,681
     25 jun. 2025;8333,07
     26 jun. 2025;7135,74
     27 jun. 2025;22469,392
     30 jun. 2025;2699,07394
     01 jul. 2025;13662,984
     02 jul. 2025;17513,928
     03 jul. 2025;50447,54
     04 jul. 2025;7447,342
     06 jul. 2025;0
     07 jul. 2025;15411,652
     08 jul. 2025;17745,076
     09 jul. 2025;27724,18952
     10 jul. 2025;22889,12
     11 jul. 2025;20311,6392
     14 jul. 2025;6535,424
     15 jul. 2025;5468,008
     16 jul. 2025;7485,696
     17 jul. 2025;7422,72784
     21 jul. 2025;7002,39416
     22 jul. 2025;6435,85577
     23 jul. 2025;29042,4222
     24 jul. 2025;31990,5648
     25 jul. 2025;17821,441
     28 jul. 2025;24782,35726
     29 jul. 2025;13746,7292
     30 jul. 2025;23435,826
     31 jul. 2025;14097,748
     01 ago. 2025;12610,30665
     04 ago. 2025;7796,96017
     05 ago. 2025;12393,896
     06 ago. 2025;4554,07
     07 ago. 2025;0
